PathwayID,PathwayName,Layer,Genes
R-HSA-556833,Metabolism of lipids,1,"{'ETNK2', 'ACBD5', 'MED30', 'ACSM3', 'NPAS2', 'B4GALNT1', 'MBOAT7', 'OCRL', 'PIK3CA', 'SLC25A20', 'PLIN3', 'G0S2', 'AWAT2', 'MTMR3', 'SLC27A5', 'DPEP2', 'ST8SIA5', 'GAL3ST1', 'PTDSS1', 'SMPD3', 'SP1', 'PON3', 'CYP2U1', 'PIK3R2', 'PNPLA6', 'CYP4F2', 'ACSF2', 'ACOT6', 'ARSD', 'CDIPT', 'SYNJ2', 'CERK', 'EP300', 'IDI1', 'PPP1CC', 'ENPP6', 'GPX1', 'FABP6', 'HSD17B12', 'RAB5A', 'DECR1', 'CDS1', 'PTGS1', 'PTPN13', 'LPCAT1', 'PTGES3', 'CYP3A4', 'B3GALNT1', 'ACSL6', 'GPD1', 'ACSL3', 'CYP4F11', 'CPNE6', 'FABP7', 'VDR', 'PIK3CG', 'FADS1', 'ELOVL6', 'ACER1', 'PTEN', 'ABCB4', 'CYP4B1', 'MED15', 'PIK3R3', 'AGPAT2', 'CSNK2B', 'CYP11B1', 'HSD17B14', 'ALOX15', 'PRKAB2', 'GLB1L2', 'SELENOI', 'ACSL4', 'SLC27A1', 'HACL1', 'SLC44A2', 'CPNE7', 'CYP1B1', 'PLEKHA3', 'SMARCD3', 'FABP9', 'PNPLA5', 'ELOVL2', 'GSTM4', 'SRD5A3', 'SLC44A4', 'PIK3R6', 'SPTLC3', 'ALAS1', 'PCTP', 'ECI1', 'HACD1', 'MTMR12', 'ST3GAL3', 'ACOT8', 'ACOT1', 'MED13', 'OXCT2', 'LBR', 'MOGAT3', 'PRKAG2', 'LHB', 'GPD1L', 'AGPAT4', 'PIP4K2C', 'CYP39A1', 'CYP21A2', 'ACAD11', 'PI4K2B', 'CGA', 'AKR1C2', 'NCOR1', 'MGLL', 'ALOX5', 'UGT8', 'SBF1', 'DHCR7', 'ARSJ', 'CYP2E1', 'HSD17B13', 'GK2', 'MED26', 'ALOX15B', 'PTGR2', 'TBL1XR1', 'MTMR1', 'PIK3CD', 'CSNK2A2', 'PIP5K1B', 'GLB1', 'GPAT4', 'MSMO1', 'CYP24A1', 'HMGCS2', 'TNFAIP8', 'DBI', 'MED31', 'AACS', 'ASAH1', 'PLA2G4B', 'ETNPPL', 'GDPD5', 'PI4KB', 'HACD3', 'GBA2', 'CYP27A1', 'DHCR24', 'PTPMT1', 'PLAAT4', 'PIK3R1', 'PLA2G6', 'TRIB3', 'FDFT1', 'ELOVL4', 'PLA2G2A', 'VAPA', 'ABHD4', 'PNPLA8', 'ARF1', 'ACAA1', 'CYP4F3', 'SLC44A3', 'STARD3', 'ARSB', 'MTMR7', 'CERS1', 'DDHD1', 'RORA', 'PEX11A', 'TNFRSF21', 'ALDH3B1', 'LPIN2', 'MTMR2', 'PRKACA', 'LPIN3', 'ECHS1', 'M6PR', 'LPCAT4', 'OSBPL6', 'MOGAT2', 'STAR', 'SEC24C', 'ALPI', 'AHRR', 'HPGD', 'ACER3', 'FUT2', 'MFSD2B', 'SLC44A5', 'CERS6', 'SGMS1', 'SLC27A3', 'INPP4A', 'AMACR', 'PLEKHA1', 'PRKD2', 'PLA2G1B', 'STS', 'OSBPL2', 'NEU2', 'SGPL1', 'HSD11B2', 'PRKACG', 'NUDT19', 'HSD3B1', 'RGL1', 'PECR', 'PON2', 'ACSBG2', 'LDLRAP1', 'CYP17A1', 'PRKACB', 'INSIG2', 'EHHADH', 'HADHB', 'FABP2', 'FA2H', 'SLCO1B1', 'RXRA', 'CIDEA', 'LIPH', 'CYP2D6', 'CLOCK', 'PLEKHA6', 'SPTLC1', 'BDH2', 'ME1', 'GPS2', 'NFYB', 'MED17', 'CYP1A1', 'NEU3', 'HSD11B1', 'ACBD7', 'ACOT2', 'AGK', 'TBXAS1', 'ANKRD1', 'ARSF', 'MED21', 'ELOVL1', 'CDK8', 'PPARGC1B', 'ACADS', 'CTSA', 'CHD9', 'AKR1C4', 'ACSM6', 'GLB1L3', 'SMPD1', 'CCNC', 'CBR4', 'ABCB11', 'ACACA', 'FITM1', 'ACADVL', 'CIDEC', 'ABCG2', 'TBL1X', 'ASAH2', 'PPARG', 'PIK3C2G', 'MTMR14', 'MBTPS2', 'SCD5', 'HTD2', 'ALB', 'KPNB1', 'MFSD2A', 'TECR', 'SULT2A1', 'PIP5K1C', 'UBE2I', 'DPEP1', 'CEPT1', 'ST6GALNAC6', 'SLC44A1', 'ARV1', 'INPP5J', 'UGT1A9', 'ARNT2', 'LPCAT3', 'UGCG', 'PITPNM3', 'STARD4', 'GLA', 'CYP2C9', 'GPCPD1', 'AKR1C3', 'ORMDL2', 'ACER2', 'CYP4F8', 'CYP2C19', 'HMGCLL1', 'NR1D1', 'ABCD1', 'HADHA', 'GC', 'ACADM', 'SPTSSA', 'TNFAIP8L2', 'GM2A', 'ABCC3', 'ALOX5AP', 'SLC51A', 'ALOX12', 'NUDT7', 'CHKB', 'AGPAT1', 'APOA1', 'SCD', 'FABP4', 'GPAM', 'OSBPL10', 'INPP5K', 'HAO2', 'MCAT', 'HELZ2', 'PPT2', 'PLA2G4A', 'SCP2', 'AKR1D1', 'HSD17B2', 'MTM1', 'TPTE2', 'SRD5A2', 'CH25H', 'PPM1L', 'CRLS1', 'PLA2G2E', 'CYP2R1', 'HSD17B3', 'PIK3CB', 'OSBPL1A', 'HSD17B4', 'GGT1', 'ACAT2', 'HPGDS', 'PTGR1', 'HSD3B2', 'OSBP', 'SLC27A2', 'RXRB', 'ARSI', 'VAC14', 'ELOVL3', 'PTGS2', 'FITM2', 'PLIN2', 'CYP4A11', 'PIK3R4', 'SLC25A17', 'SPNS2', 'DECR2', 'STARD3NL', 'FAR2', 'ACSBG1', 'MED12', 'PHOSPHO1', 'CPT1B', 'INPP5D', 'PITPNB', 'SC5D', 'SPTLC2', 'MECR', 'PLA2G15', 'BAAT', 'ORMDL3', 'RAB14', 'GGPS1', 'GALC', 'SEC23A', 'PNPLA3', 'HSD17B11', 'NCOA1', 'ORMDL1', 'PPP1CB', 'OSBPL7', 'OXCT1', 'MED18', 'PEMT', 'LSS', 'GGT5', 'ACSL1', 'CREBBP', 'ACSS3', 'SMPD4', 'OSBPL8', 'SRD5A1', 'FDX2', 'PSAP', 'SEC24D', 'MED13L', 'CERS3', 'B3GALT4', 'CYP7A1', 'B4GALT6', 'ACOX3', 'SUMF1', 'ARSA', 'PTGIS', 'RUFY1', 'AWAT1', 'TECRL', 'PIP5K1A', 'HSD17B1', 'PLA2G2F', 'SGPP2', 'ACAD10', 'PLA2G3', 'THRAP3', 'SLC10A2', 'CYP2J2', 'BCHE', 'FASN', 'HSD17B8', 'CYP4A22', 'SPHK1', 'CYB5B', 'SPHK2', 'SREBF2', 'MAPKAPK2', 'ACBD4', 'GDPD3', 'SCAP', 'ACOT9', 'NCOA6', 'FHL2', 'CYP1A2', 'CHAT', 'AKR1B1', 'INSIG1', 'PLBD1', 'MBTPS1', 'PIAS4', 'AKR1B15', 'NR1H2', 'PPARGC1A', 'PLD1', 'PLAAT3', 'INPP5F', 'FAAH', 'MED25', 'FDX1', 'CPT1A', 'LRP2', 'CSNK1G2', 'NCOR2', 'EPHX2', 'CERS4', 'PLA2G4D', 'ACACB', 'ELOVL7', 'SPTSSB', 'PCYT1A', 'MMUT', 'TNFAIP8L3', 'CYP4F22', 'MTMR8', 'SUMF2', 'PLEKHA5', 'EBP', 'CBR1', 'PLD3', 'DHRS7B', 'ENPP7', 'PTGDS', 'GK3', 'B4GALT5', 'DEGS2', 'PCCA', 'SMPD2', 'PPARA', 'NFYA', 'FAM120B', 'ST6GALNAC5', 'INPP5E', 'PIK3C2A', 'LCLAT1', 'ABHD3', 'PTGES2', 'PLA2R1', 'PMVK', 'LIPE', 'HSD17B7', 'MVK', 'SIN3A', 'LPIN1', 'CYP27B1', 'PNPLA7', 'TSPO', 'PLD2', 'AGT', 'GDPD1', 'PIP4P1', 'PITPNM2', 'CRAT', 'MED9', 'ACSF3', 'NCOA2', 'SERPINA6', 'ETNK1', 'PTGES', 'SLC51B', 'ACOT7', 'FADS2', 'PLA2G5', 'PPARD', 'CARM1', 'ALOX12B', 'PLPP2', 'ACLY', 'ARSK', 'ALOXE3', 'AGPAT3', 'PIK3C3', 'CUBN', 'PLD6', 'HEXA', 'ELOVL5', 'PLEKHA2', 'OSBPL3', 'TMEM86B', 'NSDHL', 'PON1', 'PGS1', 'PLD4', 'RAN', 'GNPAT', 'GBA1', 'FABP3', 'CYP51A1', 'HILPDA', 'OLAH', 'GBA3', 'PIK3C2B', 'TXNRD1', 'SREBF1', 'PIP4K2B', 'ACOT7L', 'GLB1L', 'LGMN', 'NEU1', 'MMAA', 'PLA2G12A', 'SLC25A1', 'CYP11B2', 'PLA2G4F', 'APOA5', 'PLEKHA4', 'PCCB', 'KDSR', 'ACAA2', 'SBF2', 'DGAT2L6', 'MTMR9', 'AGPAT5', 'MED4', 'MED11', 'CYP46A1', 'FAR1', 'SAR1B', 'INPP4B', 'SEC24A', 'PLA2G2D', 'B3GNT5', 'MTMR6', 'PLEKHA8', 'ACP6', 'GDE1', 'SLC22A5', 'ACOT13', 'PLB1', 'SQLE', 'PLIN1', 'GPX4', 'MIGA1', 'CERS2', 'GRHL1', 'GK', 'TM7SF2', 'PIK3R5', 'MED22', 'MED27', 'NR1H4', 'OSBPL5', 'LTC4S', 'PCYT1B', 'PITPNM1', 'FAAH2', 'PTDSS2', 'GPAT2', 'PLA2G10', 'THEM5', 'CYP8B1', 'MVD', 'TPTE', 'ACOT12', 'GLIPR1', 'A4GALT', 'PI4K2A', 'PLPP6', 'CYP11A1', 'DEGS1', 'MTMR4', 'PLAAT5', 'MBOAT1', 'POMC', 'CDK19', 'PLAAT2', 'AGPS', 'MED29', 'CYP2C8', 'INPPL1', 'ACAT1', 'ARSL', 'PLPP3', 'ESRRA', 'PRKD1', 'SGPP1', 'CDS2', 'FABP12', 'SYNJ1', 'FABP1', 'ACOT11', 'PI4KA', 'PPP1CA', 'PNPLA4', 'STARD10', 'PLA2G4C', 'CYP7B1', 'MED20', 'CSNK2A1', 'FUT1', 'ACOXL', 'MOGAT1', 'PNPLA2', 'PCYT2', 'HACD4', 'SLC10A1', 'FDPS', 'ACHE', 'PLPP1', 'CAV1', 'TAFAZZIN', 'FABP5', 'STARD6', 'NDUFAB1', 'MED7', 'THEM4', 'MED10', 'GPD2', 'CROT', 'MED6', 'PISD', 'PHYH', 'DGAT2', 'CERS5', 'PRXL2B', 'MTF1', 'MID1IP1', 'SLCO1A2', 'CYP19A1', 'DPEP3', 'MED23', 'TSPOAP1', 'MORC2', 'LPCAT2', 'CPT2', 'ALDH3B2', 'ACADL', 'ACSL5', 'ARF3', 'ANGPTL4', 'PIP4K2A', 'NR1H3', 'ACOX2', 'MBOAT2', 'GPAT3', 'MED1', 'ARNT', 'MED8', 'MCEE', 'MED19', 'ABHD5', 'CD36', 'SACM1L', 'ST3GAL5', 'SUMO2', 'ACOT4', 'ABCA1', 'FIG4', 'TIAM2', 'CHPT1', 'CHKA', 'HSD3B7', 'DGAT1', 'LTA4H', 'DDHD2', 'MED28', 'PIKFYVE', 'LIPI', 'HMGCL', 'FDXR', 'NRF1', 'PLA2G4E', 'MTMR10', 'BMAL1', 'BDH1', 'TNFAIP8L1', 'PPT1', 'GPX2', 'AHR', 'MIGA2', 'HEXB', 'STARD7', 'ARSH', 'PLAAT1', 'HACD2', 'MED14', 'NCOA3', 'AGMO', 'TGS1', 'HDAC3', 'APOA2', 'LPGAT1', 'ARSG', 'ABCC1', 'BMX', 'SGMS2', 'HMGCS1', 'PRKAA2', 'THRSP', 'STARD5', 'HADH', 'PLA1A', 'OSBPL9', 'AKR1C1', 'IDI2', 'SLCO1B3', 'ACBD6', 'ST3GAL2', 'RAB4A', 'CPNE3', 'VAPB', 'MED24', 'PRKD3', 'SEC24B', 'SAMD8', 'MED16', 'CPNE1', 'NFYC'}"
R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation,1,"{'NOSIP', 'AKT1', 'CAV1', 'NOS3', 'DDAH1', 'WASL', 'CALM1', 'ZDHHC21', 'HSP90AA1', 'NOSTRIN', 'DNM2', 'CYGB', 'SPR', 'LYPLA1'}"
R-HSA-194441,Metabolism of non-coding RNA,1,"{'NCBP2', 'NUP188', 'NUP107', 'NDC1', 'SNRPE', 'GEMIN7', 'NUP93', 'GEMIN2', 'POM121', 'PHAX', 'NUP62', 'GEMIN8', 'NUP160', 'NUP43', 'TPR', 'NUP155', 'NUP205', 'NCBP1', 'NUP50', 'SNRPB', 'RANBP2', 'TGS1', 'SNUPN', 'SEC13', 'RAE1', 'CLNS1A', 'NUP133', 'SNRPG', 'GEMIN6', 'POM121C', 'NUP210', 'NUP54', 'NUP35', 'SNRPF', 'WDR77', 'NUP153', 'SNRPD2', 'GEMIN4', 'NUP214', 'NUP88', 'NUP42', 'SNRPD3', 'SNRPD1', 'NUP37', 'DDX20', 'PRMT5', 'SMN1', 'AAAS', 'NUP85', 'GEMIN5'}"
R-HSA-15869,Metabolism of nucleotides,1,"{'RRM1', 'AK1', 'AK4', 'ITPA', 'IMPDH2', 'NUDT13', 'NT5E', 'AMPD2', 'CTPS2', 'GMPS', 'DPYS', 'UCK2', 'NUDT15', 'AK5', 'ADSS1', 'IMPDH1', 'NME1', 'ADPRM', 'CMPK1', 'TYMS', 'XDH', 'UPP1', 'DNPH1', 'NME2', 'PAICS', 'TXN', 'GUK1', 'RRM2B', 'ENTPD1', 'NT5C1B', 'PPAT', 'AK2', 'ADAL', 'AK6', 'UCK1', 'DCTD', 'CAD', 'CTPS1', 'TK1', 'UPB1', 'NT5C2', 'DHODH', 'NUDT16', 'APRT', 'CDA', 'ENTPD3', 'AK8', 'GLRX', 'NME3', 'ENTPD5', 'AMPD3', 'DPYD', 'ENTPD4', 'ATIC', 'SAMHD1', 'AGXT2', 'NT5C1A', 'GART', 'ADSS2', 'AK9', 'DCTPP1', 'RRM2', 'DGUOK', 'DTYMK', 'UCKL1', 'GDA', 'NME4', 'NUDT5', 'ADA', 'ENTPD7', 'ADK', 'ENTPD8', 'UPP2', 'ENTPD6', 'PFAS', 'ADSL', 'AMPD1', 'ENTPD2', 'TXNRD1', 'DCK', 'PNP', 'GMPR', 'NME2P1', 'PUDP', 'NT5C', 'NT5M', 'GMPR2', 'TK2', 'TYMP', 'HPRT1', 'AK7', 'UMPS'}"
R-HSA-189445,Metabolism of porphyrins,1,"{'ABCC2', 'HMBS', 'FABP1', 'FECH', 'BLVRA', 'HMOX1', 'SLCO1B1', 'ALAS2', 'ABCG2', 'CPOX', 'COX10', 'ABCC1', 'UGT1A4', 'ALAD', 'ALB', 'UGT1A1', 'ALAS1', 'UROD', 'SLCO1B3', 'BLVRB', 'COX15', 'PPOX', 'GSTA1', 'HMOX2', 'UROS'}"
R-HSA-196854,Metabolism of vitamins and cofactors,1,"{'SLC23A1', 'NAMPT', 'MMADHC', 'SHMT2', 'DCAKD', 'SHMT1', 'RNLS', 'HSPG2', 'PLB1', 'RBP4', 'LDLRAP1', 'PARP9', 'AKR1B10', 'PTGIS', 'CYB5A', 'SLC5A8', 'NT5E', 'AOX1', 'MMAB', 'NMNAT3', 'APOE', 'NADSYN1', 'PARP14', 'RBP1', 'BCO1', 'LRP1', 'FASN', 'NAXE', 'PTS', 'NADK', 'CYP8B1', 'PARP16', 'LRAT', 'PRKG2', 'MTHFD1', 'SLC25A42', 'SPR', 'COQ5', 'GPC3', 'PANK1', 'LRP8', 'SLC23A2', 'ENPP2', 'LMBRD1', 'VNN2', 'PNLIP', 'MCCC1', 'FOLR2', 'COQ7', 'TCN1', 'SLC25A32', 'NOS3', 'AKR1C4', 'NADK2', 'MMACHC', 'GCHFR', 'SLC52A1', 'BST1', 'PARP4', 'LPL', 'ACP5', 'ACACA', 'VNN1', 'LRP2', 'BCO2', 'NAXD', 'HSP90AA1', 'VKORC1', 'MOCS3', 'NMRK2', 'TTR', 'IDH1', 'ACACB', 'THTPA', 'MMUT', 'GPC5', 'MTHFD1L', 'SLC2A3', 'PPCS', 'SDC4', 'GPHN', 'BTD', 'PDSS1', 'MOCS2', 'SLC52A2', 'AASDHPPT', 'PANK2', 'GPC2', 'ENPP3', 'FLAD1', 'RDH11', 'MTHFD2', 'SLC5A6', 'PARP6', 'ALDH1L1', 'PCCA', 'GPC6', 'PDXK', 'UBIAD1', 'RETSAT', 'GPC1', 'APOM', 'LRP12', 'AKR1C3', 'RBP2', 'GPIHBP1', 'LRP10', 'SDC1', 'COQ2', 'SLC2A1', 'SDC2', 'NUDT8', 'PARP8', 'MTHFD2L', 'AGRN', 'SLC22A13', 'GCH1', 'COQ3', 'CD38', 'APOA1', 'PC', 'APOC3', 'NMNAT1', 'PANK3', 'PNPO', 'CTRB1', 'MOCOS', 'ABCD4', 'APOB', 'CALM1', 'SLC25A19', 'TPK1', 'PPCDC', 'SLC46A1', 'SLC25A16', 'DHFR2', 'NNMT', 'GSTO2', 'DHFR', 'SLC52A3', 'NUDT12', 'SLC19A3', 'CUBN', 'PARP10', 'LDLR', 'RFK', 'CYB5R3', 'PANK4', 'CD320', 'PTGS2', 'SLC19A1', 'NAPRT', 'QPRT', 'COQ6', 'CLPS', 'NMNAT2', 'ALDH1L2', 'GSTO1', 'PDSS2', 'VKORC1L1', 'MTR', 'COASY', 'GPC4', 'PRSS3', 'TTPA', 'ENPP1', 'APOA2', 'CTRB2', 'MMAA', 'APOA4', 'MCCC2', 'AKT1', 'SLC19A2', 'MTHFS', 'CBLIF', 'ABCC1', 'HLCS', 'SDC3', 'NMRK1', 'PCCB', 'AKR1C1', 'AMN', 'PDZD11', 'PRSS1', 'TCN2', 'MTHFR', 'MTRR', 'COQ9', 'APOC2'}"
R-HSA-5223345,Miscellaneous transport and binding events,1,"{'MAGT1', 'NIPAL1', 'LRRC8B', 'ADD2', 'LRRC8D', 'NIPAL2', 'CSN1S1', 'NIPA2', 'MRS2', 'CSN3', 'ADD1', 'AZGP1', 'CTNS', 'DMTN', 'LRRC8A', 'ADD3', 'PIP', 'NIPAL3', 'SLC66A1', 'LRRC8C', 'NIPA1', 'MMGT1', 'LRRC8E', 'ANKH', 'NIPAL4', 'TUSC3'}"
R-HSA-5358508,Mismatch Repair,1,"{'RPA2', 'MLH1', 'MSH2', 'PCNA', 'EXO1', 'MSH6', 'PMS2', 'POLD1', 'RPA1', 'POLD3', 'MSH3', 'POLD4', 'POLD2', 'RPA3', 'LIG1'}"
R-HSA-9836573,Mitochondrial RNA degradation,1,"{'GRSF1', 'FASTKD2', 'TBRG4', 'SLIRP', 'LRPPRC', 'FASTKD5', 'REXO2', 'SUPV3L1', 'PNPT1'}"
R-HSA-1592230,Mitochondrial biogenesis,1,"{'APOOL', 'MT-ATP6', 'TFAM', 'TMEM11', 'SOD2', 'CRTC1', 'MICOS13', 'PPRC1', 'PRKAB1', 'CRTC2', 'ATP5MG', 'GLUD1', 'IMMT', 'RXRA', 'ATP5PO', 'SIRT5', 'ATP5PF', 'ATP5F1E', 'HSPA9', 'NCOA6', 'TWNK', 'MTX2', 'TFB1M', 'MAPK11', 'PPARGC1B', 'MEF2D', 'ESRRA', 'CHD9', 'PPARGC1A', 'ATP5ME', 'MAPK12', 'SAMM50', 'TFB2M', 'PERM1', 'ATP5MC2', 'SIRT4', 'CHCHD3', 'CREB1', 'TBL1X', 'PRKAB2', 'SMARCD3', 'DMAC2L', 'APOO', 'ALAS1', 'ATF2', 'PPARA', 'ATP5F1B', 'CAMK4', 'CYCS', 'ACSS2', 'ATP5F1C', 'GLUD2', 'CRTC3', 'NR1D1', 'PRKAG2', 'MT-ATP8', 'ATP5PD', 'SSBP1', 'NCOR1', 'ATP5MC3', 'MED1', 'POLG2', 'ATP5F1D', 'HELZ2', 'TBL1XR1', 'NCOA2', 'SIRT3', 'IDH2', 'CALM1', 'GABPA', 'MTX1', 'ATP5PB', 'CARM1', 'DNAJC11', 'ATP5MF', 'MICOS10', 'NRF1', 'POLRMT', 'ATP5MC1', 'MEF2C', 'HCFC1', 'CHCHD6', 'TGS1', 'HDAC3', 'PRKAG1', 'NCOA1', 'PRKAA2', 'ATP5F1A', 'MTERF1', 'CREBBP', 'PRKAG3', 'MAPK14'}"
R-HSA-8949215,Mitochondrial calcium ion transport,1,"{'PHB1', 'PHB2', 'MCU', 'AKAP1', 'YME1L1', 'SLC8B1', 'VDAC3', 'MCUB', 'STOML2', 'PARL', 'VDAC2', 'VDAC1', 'PMPCA', 'SLC8A3', 'MAIP1', 'SMDT1', 'LETM1', 'MICU2', 'SPG7', 'MICU3', 'MICU1', 'PMPCB', 'AFG3L2'}"
R-HSA-1362409,Mitochondrial iron-sulfur cluster biogenesis,1,"{'GLRX5', 'HSCB', 'SLC25A37', 'FDX1', 'SLC25A28', 'ISCA1', 'LYRM4', 'FXN', 'FDXR', 'ISCA2', 'FDX2'}"
R-HSA-1268020,Mitochondrial protein import,1,"{'SLC25A6', 'HSCB', 'COQ2', 'HSPD1', 'COX19', 'CHCHD10', 'ATP5MC1', 'SAMM50', 'SLC25A12', 'CHCHD4', 'TOMM5', 'GFER', 'TOMM70', 'IDH3G', 'TIMM17A', 'COA6', 'CS', 'CHCHD7', 'TIMM44', 'NDUFB8', 'TOMM20', 'GRPEL2', 'TIMM23', 'TOMM6', 'CHCHD3', 'TOMM22', 'CHCHD2', 'VDAC1', 'TIMM8B', 'PMPCA', 'CYC1', 'PITRM1', 'TAFAZZIN', 'TIMM9', 'SLC25A13', 'PAM16', 'TOMM7', 'LDHD', 'TIMM22', 'COA4', 'TIMM17B', 'MTX1', 'SLC25A4', 'ACO2', 'CHCHD5', 'COX17', 'HSPA9', 'TIMM8A', 'TIMM13', 'DNAJC19', 'TIMM50', 'GRPEL1', 'TIMM10B', 'ATP5F1A', 'CMC2', 'TOMM40', 'TIMM21', 'ATP5F1B', 'OTC', 'MTX2', 'CMC4', 'BCS1L', 'TIMM10', 'FXN', 'PMPCB'}"
R-HSA-525793,Myogenesis,1,"{'MYF6', 'MAPK12', 'NEO1', 'MEF2C', 'MEF2A', 'TCF4', 'MAP2K6', 'CDH4', 'TCF3', 'TCF12', 'MEF2B', 'ABL1', 'MYF5', 'CTNNA1', 'BNIP2', 'CDON', 'SPAG9', 'NTN3', 'CTNNA2', 'CDH15', 'MYOG', 'CTNNB1', 'MYOD1', 'CDC42', 'MAPK14', 'CDH2', 'MAPK11', 'MEF2D'}"
R-HSA-1368071,NR1D1 (REV-ERBA) represses gene expression,1,"{'NR1D1', 'HDAC3', 'NCOR1'}"
R-HSA-373753,Nephrin family interactions,1,"{'IQGAP1', 'NPHS1', 'PIK3CA', 'NCK1', 'ACTN3', 'KIRREL1', 'ACTN4', 'CASK', 'KIRREL2', 'NPHS2', 'KIRREL3', 'PIK3R2', 'NCK2', 'SPTAN1', 'WASL', 'FYN', 'ACTN1', 'ACTN2', 'PIK3CB', 'CD2AP', 'PIK3R1', 'MAGI2', 'SPTBN1'}"
